,title,price,link
20,"MSI Modern 14, Intel 12th Gen. i7-1255U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12M-459IN  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjg4MDAzMzY2MjI0MjAxOjE3MjE0NjY3NTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5NTczMjo6Mjo6&url=%2FMSI-i7-1255U-Windows-Graphics-C12M-459IN%2Fdp%2FB09YCX5F52%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.2dk6Tg8hK0cpugjK4_4VYswpQg4Hb1c59lnDxFabzA27Zu0OLP7tRUCv7vD0fTq8c3paxFnzr6uCx5iYBr-66w.hO18T_LwLNSozpDyoCqn0UdFfnyCZF2MAAUXZO-VcWs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09YCX5F52%26pd_rd_r%3Df47eff1d-9a62-422c-b147-f88e36c0fcfc%26pd_rd_w%3DzFcCH%26pd_rd_wg%3DDW3yS%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DSG67FXQANXQYWRDBKMEP%26qid%3D1721466755%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-99-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
21,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","34,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_64?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA&dib_tag=se&keywords=laptop&qid=1721466708&sprefix=laptop%2Caps%2C672&sr=8-64
22,"Apple 2023 MacBook Pro (16-inch, M3 Max chip with 16‑core CPU and 40‑core GPU, 48GB Unified Memory, 1TB) - Space Black  ","3,75,540",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MzM0ODUyNTU0NzgzMjAxOjE3MjE0NjY3MDg6c3BfYXRmX25leHQ6MzAwMDg1NDAzMjE4NzMyOjowOjo&url=%2FApple-MacBook-16-inch-16%25E2%2580%2591core-40%25E2%2580%2591core%2Fdp%2FB0CM5SZ7CP%2Fref%3Dsr_1_50_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466708%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
23,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","55,290",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_68?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA&dib_tag=se&keywords=laptop&qid=1721466708&sprefix=laptop%2Caps%2C672&sr=8-68
24,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 7735HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office 2021/NVIDIA RTX 3050 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.3Kg), 82SB00QSIN  ","70,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDQ0MjQ2MTIxMDEyMDE6MTcyMTQ2Njc0MjpzcF9idGY6MzAwMjQ4MzM0MjczNzMyOjowOjo&url=%2FLenovo-IdeaPad-Gaming-39-62cm-82SB00QSIN%2Fdp%2FB0D8HXWJFK%2Fref%3Dsr_1_102_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.10wfjLgQzHkS87UtL-8Q11FNjuzBjjJR8Q5cz5R85-B5booU-muzwW_NQwnnvHWWBjy-SM-5FKb39ImnGf9Z1QFk7jEpluzTUiaHQOJwAsRpWrIXOT8NIbgufm9SO1svq51V5u0sRe_U5oXgV-H5FZPw5SiV4uY4gwVtCka6h6at6g52qecWQLa_gcHl2Ux6gDA-geUPZZbQjITWmHA1xFBiwjO9sM789XkgQK0cxT4.BT7RgFCT1sxUlB23PL0z4Z7wkdp8mGbnXFioJsu5GnY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466742%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
25,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN  ","22,940",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_119?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.yUa2Dypm5Detmlff29aMKl0aLyfEclIcXqMuoSX2sAWnfRn6-_4g-Ii-uyzRnvndhHtSBJ4ZBMK1d2BelVdnfaaLJ5WptL0l-euYR-LsAu1Mm-hzThJ3OufQI8mscg2PVHY6qonUshMZW0PW3pT4nG5naFsDJqauAicv4HeSDqASCv8T_MjVdFt6ihxSU9UTdffyEYq9ekSslRn6C-RwgB5v9RkuazAd4RSXsLlkF_g.AkofRzGDTXCdCfVTOmdgOmG-j4IdbLExCJ3uyUtyfZE&dib_tag=se&keywords=laptop&qid=1721466765&sprefix=laptop%2Caps%2C672&sr=8-119
26,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","26,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_18?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2q8KwYQNCzSSIlNOAoyEVcpzwiKcTZq1WRKw4bOGF2HoFd4YySNX0WKG-JTowiI76WKS-u36Sk1GUMeiTeI8dRVR5S7Q4ZdgILRxckSBaSWK1fpMIGKh-53nA5XAz4ma_FT-e8C_UPmXvwb3yLGn2iKcjZgOPFbeXN8ZZ90OzD0V4.WP_x7n3i8kESGDrhKkVm0Mim92SH-85wLkaSYWJtTkk&dib_tag=se&keywords=laptop&qid=1721466658&sprefix=laptop%2Caps%2C672&sr=8-18
27,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (16GB/1TB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg), X1605VA-MB957WS  ","84,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB957WS/dp/B0CHMXTF6S/ref=sr_1_135?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.YxgyCc8CbrHl1mO0f7nNsK4UH0VlYJB6fsqgWUBIK9y8jL39jJEUbPyIh5MSLEjDw2-DZYOUXR9PCRcbiUiDshmT8YSlLe6ormFMy3Rwo_hjTiR_zyMnOhGRa4JZ_9yEt0FQuVSMlF6E92sOiZnSaKD3fL3pqpKscYUZ4ZWygxHP2eKJsGEA6v8wXJgxoAWnq_zrtlUKFAd5m5BK_zEBSf_eZGqrrcERWXnRjduVuvQ.dIKuGl1K_dscY4J_Nd_tMSf5dKeUPGf2H9LmXpjdPvA&dib_tag=se&keywords=laptop&qid=1721466778&sprefix=laptop%2Caps%2C672&sr=8-135
28,"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Silver/1.40 kg), X1404ZA-NK322WS  ","33,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS/dp/B0CCPBPYSB/ref=sr_1_23?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM&dib_tag=se&keywords=laptop&qid=1721466675&sprefix=laptop%2Caps%2C672&sr=8-23
29,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6Cm) FHD Thin and Light Laptop (16Gb/512GB SSD/Win 11/Office 2021/Backlit Keyboard/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008VIN  ","42,990",https://amazon.in//Lenovo-Ideapad-Backlit-Keyboard-82XQ008VIN/dp/B0CD4BQ4SF/ref=sr_1_147?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.KG0M59NCFFM3WC0Jru04IgBEcVBS56u8E8v26oZdCFAWmcD78Wc2hOYqnhb3iURNOqQsYHlEGsIVDz0WgoFIHGGlgdy42DUdifkNH2omzRsaZfsp4P18JSEXAA7acBcFyhuuPg69a-H1JFe114Vw1FTBiNsgbUcptMG-0-5nftUpvrjlQrNFf9xDr9VeKO6_-dkqTLXFWzOVXETf7Ucs7r7NITgJwLNN_CGOM0d-_1E.Dt29h2JrLZDQ3lBVDR5hAW6Pe8Rt-Ihty0t-qZ-4nYE&dib_tag=se&keywords=laptop&qid=1721466793&sprefix=laptop%2Caps%2C672&sr=8-147
30,"Primebook 4G, 2024(NEW, Wifi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/64GB eMMC Storage, Black)  ","14,490",https://amazon.in//Primebook-4G-Android-MediaTek-MT8788/dp/B0D1Y3MVGL/ref=sr_1_142?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.YxgyCc8CbrHl1mO0f7nNsK4UH0VlYJB6fsqgWUBIK9y8jL39jJEUbPyIh5MSLEjDw2-DZYOUXR9PCRcbiUiDshmT8YSlLe6ormFMy3Rwo_hjTiR_zyMnOhGRa4JZ_9yEt0FQuVSMlF6E92sOiZnSaKD3fL3pqpKscYUZ4ZWygxHP2eKJsGEA6v8wXJgxoAWnq_zrtlUKFAd5m5BK_zEBSf_eZGqrrcERWXnRjduVuvQ.dIKuGl1K_dscY4J_Nd_tMSf5dKeUPGf2H9LmXpjdPvA&dib_tag=se&keywords=laptop&qid=1721466778&sprefix=laptop%2Caps%2C672&sr=8-142
31,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","48,990",https://amazon.in//Dell-Vostro-Metal-i5-1235U-35-56Cms/dp/B0BQJ7WR2R/ref=sr_1_56?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA&dib_tag=se&keywords=laptop&qid=1721466708&sprefix=laptop%2Caps%2C672&sr=8-56
32,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MzM0ODUyNTU0NzgzMjAxOjE3MjE0NjY3MDg6c3BfYnRmOjMwMDE2NzM0MzQ1NDYzMjo6MDo6&url=%2FDell-Inspiron-3530-i3-1305U-Comfortview%2Fdp%2FB0C4ZM63RP%2Fref%3Dsr_1_70_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466708%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
33,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","35,882",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjg4MDAzMzY2MjI0MjAxOjE3MjE0NjY3NTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5MzQzMjo6Mzo6&url=%2FHP-i3-1215U-15-6-inch-Graphics-Speakers%2Fdp%2FB0BP2M7CCS%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.2dk6Tg8hK0cpugjK4_4VYswpQg4Hb1c59lnDxFabzA27Zu0OLP7tRUCv7vD0fTq8c3paxFnzr6uCx5iYBr-66w.hO18T_LwLNSozpDyoCqn0UdFfnyCZF2MAAUXZO-VcWs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0BP2M7CCS%26pd_rd_r%3Df47eff1d-9a62-422c-b147-f88e36c0fcfc%26pd_rd_w%3DzFcCH%26pd_rd_wg%3DDW3yS%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DSG67FXQANXQYWRDBKMEP%26qid%3D1721466755%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-100-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
34,"HP Laptop 15, 12th Generation Intel® Core™ i5-1235U,15.6-inch(39.6 cm),FHD,8GB DDR4 RAM,1TB SSD,Intel Iris Xe Graphics, Backlit Kb,Dual speakers,Win 11 + MSO'21,Natural Silver,1.69 kg,15s-fq5331TU  ","50,290",https://amazon.in//HP-Generation-i5-1235U-15-6-inch-15s-fq5331TU/dp/B0D1469FW5/ref=sr_1_93?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.10wfjLgQzHkS87UtL-8Q11FNjuzBjjJR8Q5cz5R85-B5booU-muzwW_NQwnnvHWWBjy-SM-5FKb39ImnGf9Z1QFk7jEpluzTUiaHQOJwAsRpWrIXOT8NIbgufm9SO1svq51V5u0sRe_U5oXgV-H5FZPw5SiV4uY4gwVtCka6h6at6g52qecWQLa_gcHl2Ux6gDA-geUPZZbQjITWmHA1xFBiwjO9sM789XkgQK0cxT4.BT7RgFCT1sxUlB23PL0z4Z7wkdp8mGbnXFioJsu5GnY&dib_tag=se&keywords=laptop&qid=1721466742&sprefix=laptop%2Caps%2C672&sr=8-93
35,"Apple 2024 MacBook Air 15″ Laptop with M3 chip: 38.91 cm (15.3″) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight  ","1,39,990",https://amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX22C1ZW/ref=sr_1_74?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.fa_-Atz79ksvew54-PJwbU04i0QN1MovlM560UqtdrFSI-HwuOwE0Hs3enq4I--oszKJWUO-EQwNkm5xSdb1mQejoX8-sRdxVzP1qUnVaPwV4tuS_91V44sE_ia8YAq62RL3NuAlFoWaUcu1b4-n4ryn5hj1qYhliddWubj8jFbWfhdZaBFdT4KSkHjK5NzSgmmfIVulNY_POdVMubvQStJRkrdfDdkZZ4f_OWrK7Q0.j7y1GU-n1zDbVXSjcQ6RkxcQ52NOS5dDEZMqXFXz15U&dib_tag=se&keywords=laptop&qid=1721466722&sprefix=laptop%2Caps%2C672&sr=8-74
36,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ","15,999",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_68?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.fa_-Atz79ksvew54-PJwbU04i0QN1MovlM560UqtdrFSI-HwuOwE0Hs3enq4I--oszKJWUO-EQwNkm5xSdb1mQejoX8-sRdxVzP1qUnVaPwV4tuS_91V44sE_ia8YAq62RL3NuAlFoWaUcu1b4-n4ryn5hj1qYhliddWubj8jFbWfhdZaBFdT4KSkHjK5NzSgmmfIVulNY_POdVMubvQStJRkrdfDdkZZ4f_OWrK7Q0.j7y1GU-n1zDbVXSjcQ6RkxcQ52NOS5dDEZMqXFXz15U&dib_tag=se&keywords=laptop&qid=1721466722&sprefix=laptop%2Caps%2C672&sr=8-68
37,"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Iris Xe/Win 11/Office 2021/75WHr/Blue/1.7 kg) S5504VA-MA541WS  ","74,990",https://amazon.in//ASUS-Vivobook-i5-13500H-Laptop-S5504VA-MA541WS/dp/B0BSDZY5FV/ref=sr_1_126?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.yUa2Dypm5Detmlff29aMKl0aLyfEclIcXqMuoSX2sAWnfRn6-_4g-Ii-uyzRnvndhHtSBJ4ZBMK1d2BelVdnfaaLJ5WptL0l-euYR-LsAu1Mm-hzThJ3OufQI8mscg2PVHY6qonUshMZW0PW3pT4nG5naFsDJqauAicv4HeSDqASCv8T_MjVdFt6ihxSU9UTdffyEYq9ekSslRn6C-RwgB5v9RkuazAd4RSXsLlkF_g.AkofRzGDTXCdCfVTOmdgOmG-j4IdbLExCJ3uyUtyfZE&dib_tag=se&keywords=laptop&qid=1721466765&sprefix=laptop%2Caps%2C672&sr=8-126
38,"Dell G15-5530 Gaming Laptop, Intel Core i5-13450HX Processor, 16GB DDR5, 512GB,NVIDIA RTX 3050,6GB GDDR6, 15.6"" (39.62cm) FHD 120Hz 250 nits, Backlit KB Orange,Win 11 + MSO'21,Dark Shadow Gray, 2.65kg  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzMzNjE0MjEzMjIyMDE6MTcyMTQ2Njc0MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMjAwNDczMjk1MzMyOjo0Ojo&url=%2FDell-G15-5530-Gaming-i5-13450HX-Processor%2Fdp%2FB0CRKX3JRT%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.IP0yfu6dqsfdBNT79xdLxBr9YWQMi59TbxQGpIgdZ1_RDajEPO7Gbj3LdJVfrTI-RU1NbjspC-iGwRlFw8haig.8GjXJXd5SVKmZSj192uvPgXtbS42hotsLl_eBmb3quY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKX3JRT%26pd_rd_r%3D13f8c6bf-3c5a-4684-aca0-9efcaa939c6c%26pd_rd_w%3DkAqe0%26pd_rd_wg%3DhXJso%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D6G205HQB101RNHY9NG1D%26qid%3D1721466742%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-85-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
39,"Lenovo Legion Slim 5 AI Powered AMD Ryzen 7 7840HS 16"" (40.64cm) WQXGA-IPS 165Hz 300Nits Gaming Laptop (16GB/512GB SSD/Win11/Office/NVIDIA RTX 4060 8GB/Alexa/3 Month Game Pass/Grey/2.4Kg), 82Y9008MIN  ","1,11,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODYzMDg2MzM0MDcwMjAxOjE3MjE0NjY3MjI6c3BfYXRmX25leHQ6MzAwMDUwNDI0NDY3MzMyOjowOjo&url=%2FLenovo-Powered-40-64cm-WQXGA-IPS-82Y9008MIN%2Fdp%2FB0CGX99DS4%2Fref%3Dsr_1_66_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.fa_-Atz79ksvew54-PJwbU04i0QN1MovlM560UqtdrFSI-HwuOwE0Hs3enq4I--oszKJWUO-EQwNkm5xSdb1mQejoX8-sRdxVzP1qUnVaPwV4tuS_91V44sE_ia8YAq62RL3NuAlFoWaUcu1b4-n4ryn5hj1qYhliddWubj8jFbWfhdZaBFdT4KSkHjK5NzSgmmfIVulNY_POdVMubvQStJRkrdfDdkZZ4f_OWrK7Q0.j7y1GU-n1zDbVXSjcQ6RkxcQ52NOS5dDEZMqXFXz15U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466722%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
40,"HP 15s-Ryzen 3 3250U 8GB SDRAM/256GB SSD 15.6inch(39.6cm) HD, Micro-Edge Laptop/AMD Radeon Graphics/Dual Speakers/Win 11 Home/MS Office/Fast Charge/Jet Black/1.69Kg, 15s-ey1508AU  ","27,490",https://amazon.in//HP-15s-Ryzen-15-6inch-Micro-Edge-15s-ey1508AU/dp/B0BJ2LZXD9/ref=sr_1_95?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.10wfjLgQzHkS87UtL-8Q11FNjuzBjjJR8Q5cz5R85-B5booU-muzwW_NQwnnvHWWBjy-SM-5FKb39ImnGf9Z1QFk7jEpluzTUiaHQOJwAsRpWrIXOT8NIbgufm9SO1svq51V5u0sRe_U5oXgV-H5FZPw5SiV4uY4gwVtCka6h6at6g52qecWQLa_gcHl2Ux6gDA-geUPZZbQjITWmHA1xFBiwjO9sM789XkgQK0cxT4.BT7RgFCT1sxUlB23PL0z4Z7wkdp8mGbnXFioJsu5GnY&dib_tag=se&keywords=laptop&qid=1721466742&sprefix=laptop%2Caps%2C672&sr=8-95
41,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","61,490",https://amazon.in//Lenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN/dp/B0CNK1VTZW/ref=sr_1_36?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.J-G8x5mg1YGGqwoPLpuOvmCneoHjDyWpDArOEuwTnjvhL4YU-ENiTn7fSs3FW4XQrGS366gPyAogjk8rUX9M0EMaFSqFiM_bdHiPEgFAOhvGWHg-_dAYQ31Q7gTT4aqsZ5KP4siU5rPr9Cjz61HdjwYgSf0ersi2DBVbSC_zHVeRb49OO4XaPEfIYsWJTiXFelVNNfseDn3j6ys3kpHCkmCjAozyXQ94Sube0Wza1zA.m0ONzfmwlvnFR6d0x53VIOFvfn47xCrqdwNddruljs8&dib_tag=se&keywords=laptop&qid=1721466695&sprefix=laptop%2Caps%2C672&sr=8-36
